frecuencia_dias,potencia
423.2432432432432,39793.51371753605
424.23423423423424,37845.04626628549
425.22522522522524,1318179.5759149427
426.2162162162162,296278.35516245535
427.2072072072072,1695187.3008696986
428.1981981981982,955325.1789799645
429.18918918918916,1413567.6633300756
430.1801801801802,2131268.169944038
431.1711711711712,418295.9562569623
432.16216216216213,441205.31073281873
433.15315315315314,130791.0634571739
434.14414414414415,18775.31442033974
435.1351351351351,477825.37691817514
436.1261261261261,59315.63783969248
437.1171171171171,344251.9191323625
438.1081081081081,243816.3849778838
439.0990990990991,678198.2819153946
440.0900900900901,343978.5510299824
441.0810810810811,87378.32444453027
442.07207207207205,643351.723767835
443.06306306306305,789120.2602658721
444.05405405405406,667913.2134016848
445.045045045045,1647258.5634119364
446.036036036036,617072.4498403932
447.02702702702703,4046424.8363398477
448.018018018018,1324135.1808788157
449.009009009009,172280.9442082868
450.0,913298.6669573562
450.990990990991,172242.39304926345
451.98198198198196,1324098.8584928177
452.97297297297297,4046289.787439096
453.963963963964,616947.9185272291
454.9549549549549,1647209.6410939721
455.94594594594594,667940.9999948342
456.93693693693695,789288.8521380693
457.9279279279279,643304.3194904944
458.9189189189189,87370.40422667834
459.9099099099099,344000.9755587009
460.90090090090087,678183.2868661637
461.8918918918919,243807.1998138185
462.8828828828829,344228.0826110559
463.8738738738739,59295.837780205686
464.86486486486484,477777.99179241236
465.85585585585585,18775.345847113964
466.84684684684686,130792.58833320523
467.8378378378378,441156.17119231145
468.8288288288288,418353.4961595986
469.8198198198198,2131262.795431301
470.8108108108108,1413653.0055354866
471.8018018018018,955335.0381153409
472.7927927927928,1695253.015637003
473.78378378378375,296277.9564521951
474.77477477477476,1318182.7706835452
475.76576576576576,37856.98206179631
476.7567567567568,39786.34193838788
477.7477477477477,228811.28443201576
478.73873873873873,3096410.6703188308
479.72972972972974,309145.77497539343
480.7207207207207,219386.9195237871
481.7117117117117,2282343.051985826
482.7027027027027,613675.1220114751
483.69369369369366,419782.63646856614
484.68468468468467,551439.2484840985
485.6756756756757,1121294.3602555322
486.6666666666667,474420.4451272255
487.65765765765764,757810.4017920358
488.64864864864865,834365.7017378068
489.63963963963965,3194530.916250255
490.6306306306306,1831327.8070207792
491.6216216216216,18496.337549820604
492.6126126126126,2326417.5840236596
493.6036036036036,3395582.1235246724
494.5945945945946,740953.0486826638
495.5855855855856,159426.585184854
496.57657657657654,635842.5619973368
497.56756756756755,319231.1196666223
498.55855855855856,777358.7877711678
499.54954954954957,254189.81908884362
500.5405405405405,2545941.0075774873
501.5315315315315,1689879.630035522
502.52252252252254,1941054.8059637598
503.5135135135135,3023113.4542867374
504.5045045045045,3330726.4510381836
505.4954954954955,412253.66587680636
506.48648648648646,19946.28400844906
507.47747747747746,451872.90805831715
508.4684684684685,832555.4207090797
509.4594594594594,1597289.176742923
510.45045045045043,379869.9481130085
511.44144144144144,4296652.353906985
512.4324324324325,1398257.8255996879
513.4234234234234,438649.76295841543
514.4144144144144,421261.77384999656
515.4054054054054,1417654.218784
516.3963963963963,1201855.778226543
517.3873873873874,7338712.625283761
518.3783783783783,493800.7433966518
519.3693693693693,753837.3804038502
520.3603603603603,509324.9642191006
521.3513513513514,1231444.4452445246
522.3423423423424,1875489.1107163895
523.3333333333334,158651.22368367587
524.3243243243243,3866192.0668767686
525.3153153153153,1673464.414108377
526.3063063063063,108090.29761180314
527.2972972972973,983214.2589103344
528.2882882882883,600417.7721206642
529.2792792792793,114903.89864851515
530.2702702702703,1791110.9694206307
531.2612612612612,6193935.909849321
532.2522522522522,3348729.089609401
533.2432432432432,3458524.147268975
534.2342342342342,415475.574038031
535.2252252252252,910745.578123997
536.2162162162163,1049051.9151891447
537.2072072072071,1128605.4223365262
538.1981981981982,427640.8560016571
539.1891891891892,1109574.0564998088
540.1801801801802,1254901.725516907
541.1711711711712,1904893.4060770655
542.1621621621622,415711.62049241056
543.1531531531532,883462.8467906408
544.1441441441441,84603.08671906206
545.1351351351351,3052734.967341658
546.1261261261261,227829.44397313814
547.1171171171171,26617.5632817608
548.1081081081081,2934340.4507042924
549.0990990990991,3042188.5837039
550.09009009009,4168321.350690924
551.081081081081,2750767.236155378
552.072072072072,992816.8567544243
553.063063063063,736164.147957637
554.0540540540541,1202885.5336258868
555.0450450450451,2891891.3142518084
556.0360360360361,293836.915384521
557.027027027027,3354916.8745274525
558.018018018018,1042011.0515954114
559.009009009009,757373.3720411828
560.0,2130511.2079061605
560.990990990991,4659574.915158372
561.981981981982,3851893.0513300886
562.9729729729729,116265.58798371839
563.9639639639639,171885.5620840431
564.9549549549549,1161554.6302035546
565.9459459459459,269324.70843237214
566.936936936937,1993735.0322688702
567.927927927928,2377864.2648625025
568.918918918919,836916.5609887587
569.9099099099099,221175.3578845533
570.9009009009009,1509117.15505386
571.8918918918919,1731235.5490965007
572.8828828828829,782748.8770496941
573.8738738738739,730301.9874363107
574.8648648648649,497380.1134349333
575.8558558558558,3603489.8313517096
576.8468468468468,701109.409028417
577.8378378378378,1043445.2730380283
578.8288288288288,2764456.8223020765
579.8198198198198,1179425.037318981
580.8108108108108,564434.4605571813
581.8018018018018,400235.05541899544
582.7927927927927,2591211.36958484
583.7837837837837,1950879.7320640287
584.7747747747748,52056.20008316051
585.7657657657658,1263454.9501330922
586.7567567567568,1086420.1499777865
587.7477477477478,1814329.71049831
588.7387387387387,1235134.635779901
589.7297297297297,697736.4632355471
590.7207207207207,53477.998037845085
591.7117117117117,201235.39899819327
592.7027027027027,1031764.3247298952
593.6936936936937,894727.5823737574
594.6846846846847,651206.1170620122
595.6756756756756,843385.190916549
596.6666666666666,1404185.942462712
597.6576576576576,5301.231513123809
598.6486486486486,904587.4242984545
599.6396396396397,130004.94889390362
600.6306306306307,1854065.3280114026
601.6216216216216,119320.71655855347
602.6126126126126,317195.67369090696
603.6036036036036,1307608.774577318
604.5945945945946,362769.6032513988
605.5855855855856,491369.8063148388
606.5765765765766,5680768.1001409395
607.5675675675676,1087918.8971435463
608.5585585585585,334973.04064634664
609.5495495495495,2815212.2491017217
610.5405405405405,3839190.942460105
611.5315315315315,805343.564559576
612.5225225225225,332602.895673789
613.5135135135135,1652580.0450942728
614.5045045045044,106389.84787871064
615.4954954954954,1949673.7962032438
616.4864864864865,111750.83024617966
617.4774774774775,662651.4675418637
618.4684684684685,1338662.9429275233
619.4594594594595,599163.2079614807
620.4504504504505,2103752.6107913135
621.4414414414414,300856.43668134755
622.4324324324324,375003.86724040646
623.4234234234234,1668178.3374964723
624.4144144144144,729504.9115644114
625.4054054054054,422163.0836330189
626.3963963963964,1840760.7742441604
627.3873873873873,1361640.8197427057
628.3783783783783,672522.8691674153
629.3693693693693,634801.8785624934
630.3603603603603,1040728.2971951343
631.3513513513514,740840.6503677495
632.3423423423424,315169.4843561235
633.3333333333334,337530.7117331025
634.3243243243243,2671350.446114377
635.3153153153153,3482393.272541991
636.3063063063063,241831.63833544418
637.2972972972973,104088.42806609867
638.2882882882883,711022.7686893117
639.2792792792793,2089237.7403745232
640.2702702702702,653536.3591120548
641.2612612612612,694575.0663568103
642.2522522522522,395074.1621103135
643.2432432432432,584331.4752729463
644.2342342342342,792700.9662444958
645.2252252252252,523952.6475118204
646.2162162162163,1530326.0816183253
647.2072072072071,355043.29764512234
648.1981981981982,1634163.1556524448
649.1891891891892,214438.29069023076
650.1801801801802,2089750.8707521432
651.1711711711712,451969.0418533865
652.1621621621622,1956506.5545267998
653.1531531531531,632202.0891907928
654.1441441441441,3735500.916206879
655.1351351351351,363108.55729020794
656.1261261261261,556654.8984745727
657.1171171171171,227929.52253964407
658.1081081081081,740105.2420855527
659.0990990990991,234552.8822936542
660.09009009009,527707.128660034
661.081081081081,92024.26181762232
662.072072072072,1611094.4119175747
663.063063063063,2096941.7358032197
664.0540540540541,239636.48265639634
665.0450450450451,2865021.0542659257
666.0360360360361,1702563.4584707387
667.027027027027,500857.3195618901
668.018018018018,1346090.4330201917
669.009009009009,1083240.0081171088
670.0,640892.7157580557
670.990990990991,18681.057137869517
671.981981981982,125158.63505002303
672.9729729729729,18057.088399479322
673.9639639639639,207771.18969441063
674.9549549549549,14661.755129241546
675.9459459459459,390527.6534781041
676.936936936937,88097.8210128277
677.927927927928,2393810.552079845
678.918918918919,2046059.1629519707
679.9099099099099,1173436.556603996
680.9009009009009,668662.4090342498
681.8918918918919,255034.0204054722
682.8828828828829,3047503.1178653846
683.8738738738739,603860.0857753274
684.8648648648649,1575310.3793609065
685.8558558558558,1403094.8785051268
686.8468468468468,175528.18246721796
687.8378378378378,379409.3637650132
688.8288288288288,1380277.3873085193
689.8198198198198,873943.7035432735
690.8108108108108,143810.31411060353
691.8018018018018,708293.5793942811
692.7927927927927,2208707.6456716796
693.7837837837837,34246.22794821152
694.7747747747748,1127106.2422651255
695.7657657657658,1563051.321373542
696.7567567567568,1536867.135369765
697.7477477477478,1004735.2420965703
698.7387387387387,2744682.013297051
699.7297297297297,567069.369308003
700.7207207207207,963265.9883365531
701.7117117117117,1925661.7367440956
702.7027027027027,1210338.796737552
703.6936936936937,265915.38649255346
704.6846846846847,117892.07701328096
705.6756756756756,3636117.0225135325
706.6666666666666,409644.72670201364
707.6576576576576,1522947.2654074533
708.6486486486486,185601.32437043518
709.6396396396397,1199512.162752862
710.6306306306307,558466.7789973067
711.6216216216216,35043.70021055121
712.6126126126126,271982.41398813354
713.6036036036036,1061421.5354521351
714.5945945945946,417565.6201052189
715.5855855855856,1114776.9354514417
716.5765765765766,308772.21581373503
717.5675675675676,3752912.991486316
718.5585585585585,786362.3748535197
719.5495495495495,834568.4086747529
720.5405405405405,1299895.8263790782
721.5315315315315,83670.30598405887
722.5225225225225,1220828.073125439
723.5135135135135,114913.88879274133
724.5045045045044,955445.7988459534
725.4954954954954,192897.13167883127
726.4864864864865,288380.21211794426
727.4774774774775,373856.1285386843
728.4684684684685,1549915.2893228692
729.4594594594595,2282385.4990437604
730.4504504504505,1267653.909101271
731.4414414414414,1551764.125712887
732.4324324324324,1054955.2088674344
733.4234234234234,856010.8459283789
734.4144144144144,2120637.9562219726
735.4054054054054,1305337.3053368316
736.3963963963964,1383986.6002539292
737.3873873873873,940284.7190057958
738.3783783783783,292069.14356846287
739.3693693693693,2073975.6534482453
740.3603603603603,1664803.2086092015
741.3513513513514,930033.1264523967
742.3423423423424,1330244.2426862537
743.3333333333334,304059.6898006888
744.3243243243243,77028.02842491999
745.3153153153153,1217711.622220813
746.3063063063063,1281787.009805239
747.2972972972973,555184.3822790406
748.2882882882883,249463.18643542303
749.2792792792793,43493.92214772119
750.2702702702702,405046.83105298295
751.2612612612612,188405.42150451906
752.2522522522522,4924470.22392316
753.2432432432432,2891250.6675595064
754.2342342342342,103968.34987919703
755.2252252252252,6436.683239548863
756.2162162162163,88297.2720457672
757.2072072072071,1144841.956867039
758.1981981981982,64795.69081649813
759.1891891891892,1022068.95886933
760.1801801801802,920821.1614475298
761.1711711711712,2090125.8469659141
762.1621621621622,1348973.9507912586
763.1531531531531,199428.38814365788
764.1441441441441,2026.9461041684256
765.1351351351351,1916644.2383779567
766.1261261261261,2837814.321815418
767.1171171171171,321772.7463305705
768.1081081081081,2253876.8558698306
769.0990990990991,1376563.6854052737
770.09009009009,579776.3830017532
771.081081081081,1427476.2718569462
772.072072072072,1066729.5084537575
773.063063063063,2105812.0831248304
774.0540540540541,954430.6810973104
775.0450450450451,282059.0602403327
776.036036036036,1624511.8468780797
777.027027027027,1403980.833142287
778.018018018018,1217152.8735419973
779.009009009009,750557.7390409545
780.0,3231591121.581728
780.990990990991,750683.9159707876
781.981981981982,1217107.9661492377
782.9729729729729,1404109.890460831
783.9639639639639,1624311.190891803
784.9549549549549,281975.5565430807
785.9459459459459,954501.992915154
786.936936936937,2105599.9539073436
787.927927927928,1066715.7691165942
788.9189189189188,1427269.4832534555
789.9099099099099,579745.0978865365
790.9009009009009,1376571.3043041802
791.8918918918919,2253877.9936319813
792.8828828828829,321748.1341153143
793.8738738738739,2837877.032200961
794.8648648648649,1916642.6696396994
795.8558558558558,2027.1984608473076
796.8468468468468,199444.98693468576
797.8378378378378,1349124.577208689
798.8288288288288,2090131.0567053645
799.8198198198198,920831.7566952349
800.8108108108108,1022211.7792799601
801.8018018018017,64749.45102905531
802.7927927927927,1144658.1314844324
803.7837837837837,88321.12942067378
804.7747747747748,6440.320903079799
805.7657657657658,103977.94826136707
806.7567567567568,2891425.675252376
807.7477477477478,4924524.940996764
808.7387387387387,188422.56879048573
809.7297297297297,404989.3351646543
810.7207207207207,43462.88165457788
811.7117117117117,249542.38754162553
812.7027027027027,555268.9135191438
813.6936936936937,1281771.2556366527
814.6846846846847,1217619.1084121598
815.6756756756756,77008.31080136793
816.6666666666666,304047.3504385965
817.6576576576576,1330206.6683403822
818.6486486486486,930001.2988524954
819.6396396396397,1664892.2957586932
820.6306306306307,2074125.8862985168
821.6216216216216,292044.6395223917
822.6126126126126,940267.640014379
823.6036036036036,1384025.8591633304
824.5945945945946,1305445.6783571262
825.5855855855856,2120692.8382047634
826.5765765765766,856103.1017377399
827.5675675675676,1054997.6710417727
828.5585585585585,1551836.436550689
829.5495495495495,1267527.9614231302
830.5405405405405,2282396.2849612157
831.5315315315315,1549951.8607232256
832.5225225225225,373890.1203143371
833.5135135135135,288393.7857718586
834.5045045045044,192987.45666957123
835.4954954954954,955494.510502582
836.4864864864865,114906.21726314064
837.4774774774775,1220844.253535709
838.4684684684685,83636.0285386629
839.4594594594595,1299784.488372044
840.4504504504505,834477.7656128926
841.4414414414414,786278.1732961615
842.4324324324324,3753227.2801442537
843.4234234234234,308788.13903871883
844.4144144144144,1114797.2360535432
845.4054054054054,417664.82874970953
846.3963963963964,1061356.224133057
847.3873873873873,271978.21876482555
848.3783783783783,35052.35076274369
849.3693693693693,558280.8340356221
850.3603603603603,1199474.9015250362
851.3513513513514,185599.69032307825
852.3423423423424,1523072.0491149689
853.3333333333334,410992.7808773344
854.3243243243243,3636481.2560722083
855.3153153153153,117966.24933832246
856.3063063063063,265911.8974732802
857.2972972972973,1210311.4744721767
858.2882882882883,1925838.9602204463
859.2792792792793,963242.4536969567
860.2702702702702,567165.4982817724
861.2612612612612,2744660.7100189338
862.2522522522522,1004673.5189527348
863.2432432432432,1536880.2061052173
864.2342342342342,1562966.9814763817
